Artist|Spotify ID|Genres
Clint Holmes|5gwLOQFOJ2lFtDKuxho9U1|[]
Nolan Porter|7H2X4y4sB4EnP593GbQi66|['northern soul']
The Independents|548rrSsuNeXvWPR9ezbDUt|['horror punk']
Bill Quateman|3I1mRytDvAfQIkNtIjZLWW|['deep soft rock']
Barry White|3rfgbfpPSfXY40lzRK7Syt|['adult standards', 'disco', 'funk', 'motown', 'quiet storm', 'soul']
The South Side Movement|0tFwoPbPo2weOozdTokWJO|[]
Tim Moore|2I32LrQaZnyMGr5WKjzMgP|[]
Bloodstone|7z1zaOeWiHpl4SD2N9ZBgk|['classic soul', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']
Electric Light Orchestra|7jefIIksOi1EazgRTfW2Pk|['album rock', 'art rock', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']
Andy Pratt|52eo86qhuWj4zGGmof8smO|[]
Martin Mull|4zoYT4XyhdZbdWdXlJ8gV2|[]
Jim Stafford|0CIdEoAG4j0tnC6IZsDr0q|['bubblegum pop']
Jeanne Pruett|4Ho9AFq314C9J8fvtspLSe|['country gospel', 'nashville sound']
B.W. Stevenson|1asN4HM089PlqWPJRkHvLA|[]
David Blue|3gDmirZwdIYHGozUPScwgK|['american folk revival']
Pink Floyd|0k17h0D3J5VfsdmQ1iZtE9|['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']
Willie Hutch|5w834ZosnqiBBV8xXCi3oD|['classic soul', 'funk', 'quiet storm', 'soul', 'southern soul']
Fred Wesley|2uE66NiUti6Wpz90SD4eam|['funk', 'jazz trombone', 'p funk']
Roger Daltrey|5odf7hjI7hyvAw66tmxhGF|[]
Foster Sylvers|0ESCoUJXbD4SOqgJRA84iw|[]
Earnest Jackson|5pXRWt2xs9uVuBO2n49jrm|[]
Donald Byrd|3ZUZYvTkSr7kJQyAXVpqaL|['acid jazz', 'afrobeat', 'bebop', 'contemporary post-bop', 'cool jazz', 'deep funk', 'free jazz', 'funk', 'hard bop', 'indie jazz', 'jazz', 'jazz funk', 'jazz fusion', 'jazz trumpet', 'soul', 'soul jazz']
Afrique|55uiMDTDMlgXRn3djYbrPM|[]
Manu Dibango|30UIjoCGuL3Fa5BOc3ayNW|['afrobeat', 'afropop', 'makossa', 'mande pop', 'world']
Maureen McGovern|3bnf5pPVQFWv762IiavilV|[]
Johnny Rodriguez|5hYruMimtF8axJGLsFpfoU|['country gospel', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country']
Charlie Daniels|6UpFUXmXvDV7Qj1SPymamh|['country', 'country rock', 'outlaw country', 'southern rock', 'traditional country']
David Gates|5BmXbfqAgfkuTkPlVQDKOW|['adult standards', 'mellow gold', 'soft rock']
Joe Walsh|5bDxAyJiTYBat1YnFJhvEK|['album rock', 'blues-rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'southern rock', 'symphonic rock']
The Hues Corporation|48cjGickLyxKcM059gGE9y|[]
The Pointer Sisters|2kreKea2n96dXjcyAU9j5N|['dance rock', 'disco', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new romantic', 'new wave pop', 'post-disco', 'quiet storm', 'soft rock']
Cross Country|6HEp0Klv0ehvxPFLaxJJao|[]
Maceo|0XzgLGuOJwBrRSmkDDn4RA|[]
The DeFranco Family|4Phz26PNbjIHdIt3K8xQCh|['bubblegum pop']
Cheech|7y9tvtqNsuCvCznhJliRVo|[]
Kenny Karen|1jNXA8xnFXGVnZP5FrUZBI|['vintage swoon']
Sylvia|4MTyRJuQSGVdZQNUI4xRiR|[]
Garfunkel|3i3tkrx9uWQDL2OdBXO20H|[]
Marie Osmond|3ijY78RxOagYo8FOgSEkWj|['bubblegum pop']
10cc|6i6WlGzQtXtz7GcC5H5st5|['album rock', 'art rock', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']
Jean Shepard|3lQuLlW6tYv1nm3nzyJ6Ty|['country gospel', 'cowboy western', 'nashville sound', 'traditional country', 'western swing']
Tavares|3LfO03nEZMdWNHG2tLpMa0|['adult standards', 'classic soul', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm']
Painter|2dQKDctDJfqSaV7MSZWUf7|[]
Aerosmith|7Ey4PD4MYsKc5I2dolUwbH|['album rock', 'classic rock', 'hard rock', 'rock']
Ian Thomas|0cNATqRVaGVLHCw741VJGy|[]
Ripple|3LnUnKJnfezw19rfp8hSxi|[]
Drupi|7hmcMqYh4ypnXk0ptFTG3g|['classic italian pop']
John Lennon|4x1nvY2FN8jxqAFA0DA02H|['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock']
Kevin Johnson|3uFDkiNjjX0eNG5F9obt1C|['australian pop']
David Essex|46n0cAhBmsRJZiX6GSFmbf|['glam rock']
Bobby "Blue" Bland|48nwxUvPJZkm8uPa7xMzmj|['blues', 'classic soul', 'electric blues', 'rhythm and blues', 'soul', 'soul blues', 'southern soul', 'traditional blues']
Wednesday|4j7DrazfBZLLD0OrVoAtEe|[]
Bachman-Turner Overdrive|5q4AzEtCoYJyXjMMoEkSU5|['album rock', 'art rock', 'blues-rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'southern rock', 'symphonic rock']
Don Goodwin|2ijfifZE6A8sxwB5Daeb0P|[]
Black Oak Arkansas|07xwCifj3iE7F6fYHin4TU|['blues-rock', 'classic rock', 'country rock', 'hard rock', 'southern rock']
Gregg Allman|0yDmbRjVTQsQd3OnMs5s3I|['blues-rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'jam band', 'mellow gold', 'modern blues', 'roots rock', 'southern rock']
Lamont Dozier|6Dpx8fRtNa9CEORHIiBQTG|['classic soul', 'quiet storm']
Natural Four|44hU0pEFYHXSrORwaMR0f9|[]
Mocedades|4Sm7JCttzWMwHJtb3UJ8SY|['bolero', 'latin pop', 'spanish folk']
Terry Jacks|09dDdtfi4mWLdC2BHOrIrl|[]
Ashford|06WTxJR3EbZyFXASru6ozE|[]
Rick Derringer|1FX4aA0cUcWndv39j1YoTm|['blues-rock', 'classic rock', 'southern rock', 'wrestling']
Dolly Parton|32vWCbZh0xZ4o9gkz4PsEU|['country', 'country dawn', 'traditional country']
NRBQ|5PpcyAkdpuo9a08HiU6yfi|['country rock', 'jangle pop', 'power pop', 'pub rock', 'roots rock']
Blue Magic|7tLLSEaHMMJPbsYAz8MkEw|['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']
Cooker|5tb72OoILQRKUjdaFcvEta|[]
Sami Jo|0YkYesu8agkVxkoFhOdxuj|[]
Blue Swede|0UpuH5U4nZ3UGGUJi0Zfbp|[]
Sister Janet Mead|2koUqfFTZqZIaTHxtWmT4W|[]
Billy Joel|6zFYqv1mOsgBRQbae3JJ9e|['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']
Dorothy Norwood|3B2PSZmAw3xz6cQ2XMXta7|['gospel', 'praise']
Maria Muldaur|2VUiF0VFkXzB0DLg9AzrqT|['folk']
Mike Oldfield|562Od3CffWedyz2BbeYWVn|['album rock', 'art rock', 'new age', 'progressive rock', 'symphonic rock']
MFSB|2mknvtcck8i82nKxDPDibv|['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul']
Heartsfield|3n5eF71hryf0OpsFakVYmQ|['southern rock']
The Peppers|3hFVEbVkQ4WadrNGOgvHLn|[]
Cozy Powell|6jJkOaQBQsEBBqvavgdHQT|[]
Herbie Hancock|2ZvrvbQNrHKwjT7qfGFFUW|['bebop', 'contemporary post-bop', 'cool jazz', 'funk', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano', 'soul jazz', 'vocal jazz']
Ian Lloyd|1imvLPBvQHkf3PN8wKz5zg|[]
The Eleventh Hour|3HE6k3UosrQNV1m48ALVMu|[]
Creative Source|4wpM6z8MnyFw23Alz5p2jJ|[]
Melba Montgomery|6TeB6t5E1uJfbJGRZvJAAv|['country gospel', 'nashville sound']
Bo Donaldson|3PT7QqfTVww2Ydq6Ezq6Tg|[]
Rick Cunha|3EttlHwImIiozmPZb1VJox|[]
Paper Lace|33W24YuaMUEk85MwRX6cRs|['bubblegum pop']
William DeVaughn|1l51Sc9HBh8fLXUDEjFhxU|['classic soul', 'quiet storm']
Graham Central Station|1OGcRXAY9iO4egWiIBqX8F|['funk']
Gene Redding|1DvLU2XHpGqjhe3i11nyAM|[]
Maggie Bell|5mZT64pztyifYahkPx6KMK|[]
Golden Earring|1iTlOqIrZy8DlvCPJY2sjS|['album rock', 'classic rock', 'dutch pop', 'dutch prog', 'dutch rock']
Jimmy Buffett|28AyklUmMECPwdfo8NEsV0|['folk rock', 'mellow gold', 'soft rock']
Razzy|0TZMSW2cwQqIdYZNqT3pYr|[]
Wet Willie|6fzgnTv8gVkfFhA6V8Qdsh|['country rock', 'southern rock']
KISS|07XSN3sPlIlB2L2XNcTwJw|['album rock', 'classic rock', 'glam rock', 'hard rock', 'metal', 'rock']
ABBA|0LcJLqbBmaGUft1e9Mm8HV|['europop', 'swedish pop']
Hoyt Axton|4Qfv2sYwJcGqdqF7UaMZgQ|['cowboy western', 'outlaw country', 'traditional country']
George McCrae|6oV3BNm1Gj2GGgpYknc5TN|['disco', 'motown', 'post-disco']
Dave Loggins|7qBnCBxjX9xHgepd3ayVc5|['mellow gold', 'soft rock']
Mickey Gilley|5kFY4Bv5VRSBsM6CUYBoTC|['country', 'country gospel', 'country rock', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country']
Commodores|6twIAGnYuIT1pncMAsXnEm|['adult standards', 'christmas', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']
April|3jBjP8GvB5zigSypIcs0pW|[]
Fancy|0CZzh950BDSsosMF5Lft5K|['europop', 'hi-nrg', 'italian disco']
Johnny Bristol|0F4yfY9manxJrgsfwbXdZa|['classic soul', 'disco']
C.W. McCall|0iTkPxRldzi5lmS6qZ70JV|['cowboy western', 'nashville sound', 'traditional country']
Donny|4R4mQq3ExVkvEC4QvvR9UE|['lo-fi beats']
Simon Stokes|1ZTCaPJViyNxH1dalHMlTE|[]
Lena Zavaroni|0lm1R91lcysFZwQ8K2sMe7|[]
Edgar Winter|3UNrI3SG1l2ezKikxQ2zuk|['blues-rock', 'classic rock', 'electric blues', 'southern rock']
First Class|4ndt8TW7IvdI3SPh0LBMHO|[]
The Rubettes|44ef9VXkdKxbx4XpoNqH39|['bubblegum pop', 'glam rock']
Reuben Howell|11QbPRY2p7BeMLVmAdGfpP|[]
Lynyrd Skynyrd|4MVyzYMgTwdP7Z49wAZHx0|['album rock', 'blues-rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']
Dick Feller|2x2wnwhzw2j9K6rbvZ88Qk|[]
The Wombles|5kskdJ54Y6ZGfxfbz6iHxw|[]
Bad Company|5AEG63ajney2BoDXi0Vb84|['album rock', 'blues-rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']
Marilyn Sellars|39porFWhd0PkDp1NqHV4qP|[]
Parliament|5SMVzTJyKFJ7TUb46DglcH|['deep funk', 'disco', 'funk', 'jazz funk', 'motown', 'p funk', 'soul']
Sweet Dreams|2Zowsj1XsMabL7m0NNBKTY|[]
Reunion|3o5OdrGG6RqPkAmPfMvMl0|[]
The Blackbyrds|4nJ3J7RwgYmMARNAVrFb06|['classic soul', 'disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm', 'soul', 'soul jazz']
Jim Weatherly|0KYECjrpbLM1bbgqxYB7ZF|[]
Suzi Quatro|15jHZ1EZwmm2QDjKctvqJQ|['glam rock']
Kathy Dalton|0MSCiyca9Tzd7ETbHS2W4f|[]
The Kiki Dee Band|4b4IZJ8ClQ3LayffEW061s|[]
Larry Gatlin|35qH8znAZo209NTBDDifTP|['nashville sound']
Carl Carlton|6gYjIUFuKIBVJfxXnmrd5P|[]
Gino Vannelli|6ltcwvni6HdZAJaWhmIvNR|['classic canadian rock', 'mellow gold', 'soft rock']
B.T. Express|67PmHOmt1tveILUtasiYAf|['disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul']
Ace Spectrum|5wLCYIHgd7kXSFEf1oOh8R|['classic soul']
Billy Swan|6nNkKMkPl1qBCEW3Al9eVV|['swamp pop']
Prelude|7FgVVts0RSNpmu1IQNJ4WJ|[]
Elvin Bishop|2G1yVp387GlUf9yvLk6V11|['blues', 'blues-rock', 'classic rock', 'country rock', 'electric blues', 'modern blues', 'southern rock']
Atlanta Rhythm Section|0WgyCbru4tXnMsbTmX4mFw|['album rock', 'art rock', 'blues-rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']
The Joneses|68e5cP09Ecpbvv5pm4zvxK|[]
Carl Douglas|5Pqx4mXYDGIDcg8E5FYjZ8|['disco']
Sammy Johns|5L2UqkzpfZD5OpdA6fSfVH|['bubblegum pop']
Frank Zappa|6ra4GIOgCZQZMOaUECftGN|['album rock', 'art rock', 'classic rock', 'experimental', 'experimental rock', 'funk rock', 'hard rock', 'instrumental rock', 'jazz fusion', 'progressive rock', 'protopunk', 'psychedelic rock', 'rock', 'symphonic rock', 'zolo']
Latimore|0nVQLK3LSM9SFP5xp64D7a|['classic soul', 'southern soul', 'southern soul blues']
Shirley Brown|5EORJzqrFf7pwweCv9fUnV|['classic soul', 'soul', 'southern soul', 'southern soul blues']
Grand Canyon|3E3wklDHPrWVocs9dMHNb5|[]
Gloria Gaynor|6V6WCgi7waF55bJmylC4H5|['disco']
Bob James|6ryjbFyWBZho9KGXqKZdqQ|['jazz funk', 'jazz fusion', 'jazz piano', 'smooth jazz']
Barry Manilow|3alW3LYQS8K29z8C8NSLIX|['adult standards', 'bubblegum pop', 'christmas', 'disco', 'lounge', 'mellow gold', 'quiet storm', 'soft rock']
Jefferson Starship|3HC7NcxQx2Yk0fWoRKJ0xF|['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock', 'symphonic rock']
Gene Cotton|6TmVnRduWRcnd5oSVqsMKV|[]
The First Class|5pIuhQWZ3S55Y46wQMPrjh|[]
Carol Douglas|7xcXR8rEj6eRPVMFjUNtBe|['disco', 'post-disco']
AWB|1FgAW3w4dkcWxHq8oumW6s|[]
Carl Graves|6kBWcUDgtwspmTNJZuBESC|[]
Splinter|0uCQKuXmqwd02abGu6LwH3|[]
Michael Holm|2XFJaC8sLcJaswyzw95WFo|['classic schlager', 'schlager', 'volksmusik']
Roy Rogers|7Fhopp9XWiqrS7oMw0BKjM|['cowboy western', 'traditional country', 'western swing']
Peter Shelley|1Rqm4lxi4IhNatGFqKSXlW|[]
Sister Sledge|6gkWznnJkdkwRPVcmnrays|['dance pop', 'disco', 'disco house', 'funk', 'post-disco', 'quiet storm']
Phoebe Snow|3iuobQyYhofKRr5W6HZoKt|['folk', 'jazz blues']
Polly Brown|55AtMEBbG49K31i2XkvJ4q|[]
Diamond Reo|6B4imARozP4doNUYM3TzyZ|[]
Sweet Sensation|0DSE3n3008wiKzfd8vNhWy|['electro', 'freestyle']
Minnie Riperton|2i1IdHG5w0wiSmJGoqAGlj|['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']
Charlie Ross|2DCTeaBRs37IOKBP6Kqwn8|[]
T.G. Sheppard|23C7hNBr8GRdsk3VoTSZXh|['country', 'country gospel', 'country rock', 'nashville sound', 'outlaw country', 'traditional country']
Dan Fogelberg|0cA5Tg15TwARIRZeiNT1RO|['adult standards', 'album rock', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']
Freddy Fender|0SNdq9iJyup4XY6JbNHbt6|['country gospel', 'cowboy western', 'nashville sound', 'swamp pop', 'traditional country']
The Charlie Daniels Band|12d4iIvTOk7JkI6ecvc3ca|['classic rock', 'country', 'country rock', 'nashville sound', 'outlaw country', 'redneck', 'rock', 'southern rock', 'traditional country']
Hot Chocolate|72VzFto8DYvKHocaHYNWSi|['disco', 'motown', 'soft rock']
Philly Devotions|4ewLi2hXQXXAyQ25rgTmXn|[]
Queen|1dfeR4HaWDbWqFHLkxsg1d|['glam rock', 'rock']
Dooley Silverspoon|6k8y95cekGn0oYaRVuCUUR|[]
Leo Sayer|04LIHk1SobiQwt2tlupoAV|['adult standards', 'bubblegum pop', 'disco', 'folk', 'folk rock', 'mellow gold', 'soft rock']
Lana Cantrell|0woZZJmWAIMpDP6kUEiHrR|[]
Odia Coates|3UgUTRbDBLMcRCantpTWIe|[]
Pure Prairie League|1MXwwmS2JpmsHZhdMeOL2s|['album rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock', 'southern rock']
Nigel Olsson|44azZyLI6j907fckDCg3qI|[]
Ace|6QNkSI0c63lCTNXpHDBiqP|[]
Benny Bell|0qZypTHyGJLvU1YmHDgooy|[]
Jim Gilstrap|4FxICzMBJZuFuTPqOFTexw|[]
Randy Edelman|3shMd6Vll0mOcviQ3hrk8m|['classic soundtrack', 'scorecore', 'soundtrack']
Susan Jacks|6GH8lDgqqfg1KSDfFRFGzK|[]
Johnny Wakelin|7s8sBDHfKZL7gFBtdObnTm|[]
Kraftwerk|0dmPX6ovclgOy8WWJaFEUU|['art pop', 'art rock', 'dance rock', 'electro', 'electronic', 'german techno', 'krautrock', 'new romantic', 'new wave', 'synthpop']
Loleatta Holloway|3m5hegxlB80Z2zQb1893pc|['chicago house', 'disco', 'diva house', 'post-disco', 'vocal house']
Jimmy Beaumont|5OYct2MZJUFAndjRkkU37P|[]
Major Harris|0mpVqJaKwg11LdSRrvI0PL|['classic soul', 'quiet storm']
Brian Protheroe|1OtWnahLz9y3TjLuqS4gYp|[]
Pilot|6PwcexHTG0qJWQQwp05Bpm|['bubblegum pop', 'glam rock']
Jessi Colter|43HpW8B5gYRnYbSzm37n5v|['country gospel', 'nashville sound', 'outlaw country', 'traditional country']
Roger Whittaker|6pgfx4K1p1kT0RewXjmLfk|['christmas', 'classic schlager', 'easy listening', 'schlager']
Supertramp|3JsMj0DEzyWc0VDlHuy9Bx|['album rock', 'art rock', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']
Andy Fairweather Low|0lZmP91eT6v4c9N9eoMmJD|[]
Lea Roberts|4RRLvoHksWI2B29066W3DI|[]
Van McCoy|0bShb58TO0fM5jOjXhB1WT|['disco']
Orleans|1667U2YoucgG5Pdvm2M59c|['album rock', 'bubblegum pop', 'classic rock', 'folk rock', 'mellow gold', 'soft rock', 'southern rock']
The Marshall Tucker Band|59QxeZBL6k9L4oJBGSyukd|['album rock', 'blues-rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'jam band', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'southern rock']
Henry Gross|3u2E9OhKS2vkxi08itc25a|[]
Dwight Twilley Band|6IpcPRU1kV0J58kd2w8vSC|['jangle pop', 'power pop', 'pub rock', 'underground power pop']
Ron Banks|1TtRGcyiAdlQI4FZYSPq6L|[]
Boomer Castleman|6OWJUkbVBIGIQ8kLeosqCl|[]
Grover Washington, Jr.|05YVYeV4HxYp5rrWalvuE1|['jazz funk', 'smooth jazz']
The Goodies|0nfybsswBOu6ZFmVjhjqAl|[]
Northern Light|53z5hU1qmBt78NIlsQM4KB|[]
Melissa Manchester|78udmCDNaDu5jqfVnBqwia|['adult standards', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']
Nektar|0n2Uel3CvQrmMsYLEfpO3s|['art rock', 'canterbury scene', 'jazz fusion', 'krautrock', 'progressive rock', 'psychedelic rock', 'space rock', 'symphonic rock']
Gwen McCrae|742YR9ZgF0tCO5juBfvPAU|['classic soul', 'disco', 'jazz funk', 'post-disco', 'southern soul']
Justin Hayward|1C4kZs9XyNnm9HWFng6ZFH|['symphonic rock']
Mike Post|2roaPGR1goiiLQxrG5dXiF|['theme']
Shirley Caesar|5hrUVXJsPParZB87QtAz1R|['gospel']
Bimbo Jet|6XALv74pqJV3jeZ31To8KD|[]
The Brecker Brothers|45rpaf8BR69NIPqmeAYb7l|['contemporary post-bop', 'jazz electric bass', 'jazz funk', 'jazz fusion']
Ambrosia|0J2Ej2rMQyqaUX3G6MUISw|['adult standards', 'album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']
Sweet|3JaAGmSTpJK35DqWrDUzBz|['album rock', 'classic rock', 'glam rock', 'hard rock', 'rock']
Amazing Rhythm Aces|5wpS6LUdQYMoAreKITVtrH|['country rock', 'folk', 'outlaw country', 'southern rock']
Morris Albert|4sFsq7NFJ0zz0uN3Zb6QJ9|[]
South Shore Commission|4Qwj0kkTlEB8krqjXtxlpd|[]
Sharon Paige|112QjqKDa4MQbs0FhOAgNk|[]
KC|3EuvhZC5FUrLAOhA4HtLjs|[]
Chocolate Milk|3R2oR0SQba16AZZaoG94xe|['funk', 'jazz funk', 'new orleans funk', 'post-disco']
Love Childs Afro Cuban Blues Band|47Tovcg7INun1O1P4WKhSQ|[]
Smokey|7sXLRHrPFtUyS8rfluzj8b|[]
David Geddes|3a6bWolNuTENDrRz3SgaO5|[]
The Ritchie Family|3FxBwdg0z5WkLdlAbe7GHq|['deep disco', 'disco', 'post-disco']
Christopher Paul|4Z4BwMALTs2wgI9P0GfVQx|['sinhala']
Batdorf|68LzxOiTCZirIN9lYT90CK|[]
Crown Heights Affair|3X9xSaKYs3EY8l74Hgy5rz|['disco', 'post-disco']
Duke|5kARVtC2AG0DnhgrFBCbGR|[]
Art Garfunkel|6kEsKkXuE4olX7m3mNLZkS|['adult standards', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']
Pete Wingfield|3aXekkmx3vITr2rZSgpVDb|['classic soul']
Emmylou Harris|5s6TJEuHTr9GR894wc6VfP|['alternative country', 'country rock', 'folk', 'folk rock', 'folk-pop', 'lilith', 'melancholia', 'mellow gold', 'nashville sound', 'red dirt', 'roots rock', 'singer-songwriter', 'traditional country', 'traditional folk']
Natalie Cole|5tTsrGPwQRWUsHR2Xf7Ke9|['adult standards', 'christmas', 'disco', 'lounge', 'mellow gold', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']
Willie Nelson|5W5bDNCqJ1jbCgTxDD0Cb3|['country', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country', 'traditional country']
Jigsaw|29NJ6VbDPYhqdXXANEwHc7|['bubblegum pop']
John Dawson Read|3MKrTJqNNFRPJLtitV9dzH|[]
John Fogerty|5ujCegv1BRbEPTCwQqFk6t|['blues-rock', 'classic rock', 'heartland rock', 'mellow gold', 'rock', 'rockabilly', 'roots rock', 'southern rock']
The Outlaws|72JEwd3EjDEwTLypkFYJn9|['album rock', 'blues-rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']
Sly Stone|6hA6GJ2yJA08ifsAplkUr0|['funk']
The Sunshine Band|6xoACod0XQTDvrh53sJuEM|[]
Ralph Carter|2OB8oXgxFsm5obmQE2R5N2|[]
Rusty Wier|5lzHv5qwNmlLHFhhL7w9TP|[]
The Salsoul Orchestra|0m04NLVsIfjqZMBfw7vTf4|['chicago house', 'deep disco', 'disco', 'post-disco']
Bruce Springsteen|3eqjTLE0HfPfh78zjh6TqT|['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']
The Manhattan Transfer|2dogRElUKV20C2khRHqjRc|['a cappella', 'adult standards', 'vocal jazz']
David Bellamy|0k5njPMMqcfJ2AqPyiZa4Y|[]
Katfish|4geKoInW1JvFpaNKw834s1|[]
The Road Apples|0su1US9LAbtAhws20JcHcn|[]
Biddu Orchestra|0lUimvAVToyIQxJ4nLQmGc|[]
Bay City Rollers|3r9TXuXfOUxXjgYgAR0fP8|['bubblegum pop']
Silver Convention|5QHvbEwccF3WANUD5lEIuA|['disco']
Banzaii|5QofWX3mJY36lk37mPhxOg|[]
5000 Volts|4U9FglMGShioV0yV8qcNFd|['disco']
Head East|55UamRmLvoS6q7iWPzUrCC|['album rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']
Firefly|1MSiu4alHI6S2lZtiFvUjH|['bouncy house']
The Wing|1Pm4HAYi4u7SAZFvMsI34p|[]
Rhythm Heritage|2ZGlJUO9hdjZEvl710OpVX|[]
Nazareth|6fvN9GmMCVKb5LY0WsnjFP|['album rock', 'blues-rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'metal', 'rock']
Purple Reign|0TRSxJtLAxr3Q7y21hoT2l|[]
Country Joe McDonald|4fsh5BPGWt8oGFUwQ6msCk|['folk rock', 'psychedelic rock']
Donna Summer|2eogQKWWoohI3BSnoG7E2U|['dance pop', 'disco', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop']
Soul Train Gang|07n3hfkLVTqg1gO6WHqEUC|[]
John Paul Young|2wMcQIxzH2LYHJZNxo9FcN|['australian dance', 'australian rock']
Eric Carmen|2ekjTXgjxbWwBX5lTAj4DU|['adult standards', 'album rock', 'bubblegum pop', 'disco', 'folk rock', 'mellow gold', 'new wave pop', 'soft rock']
Hagood Hardy|2qbLM1AGCjpzC3PcOFMFU5|['canadian soundtrack']
Greg Lake|6Uw88LgaxdanDItfR0JyJ8|['art rock', 'progressive rock', 'symphonic rock']
Roxy Music|3fhOTtm0LBJ3Ojn4hIljLo|['album rock', 'art pop', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'melancholia', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'protopunk', 'rock', 'soft rock', 'uk post-punk']
Andrew Gold|5fmvGUlMVgmnCn45f1he7d|['soft rock', 'underground power pop']
Gary Wright|3z6Uf5IZkN4TogRpRpgD84|['album rock', 'classic rock', 'mellow gold', 'soft rock', 'southern rock']
Norman Connors|54bbmw5qZiMf23TTmm6ojR|['classic soul', 'disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm', 'urban contemporary']
C.C.|3emCIIAS1hZIT5LNjSn3qI|[]
Larry Groce|2z9Y52xPb933l5cs0GNvnc|['movie tunes', 'nursery']
Jonathan Cain|6APhaZEvvKh99J2c3TVM3i|[]
S.S.O.|6Vbu5Ix9SfWtdFfZlaniBe|[]
Houston Person|16Xx0WCnAKOA9mwPPSUJmr|['hard bop', 'jazz saxophone', 'soul jazz']
Dan Hill|5rOhfAsK4uxq9OdREiQRKa|['mellow gold', 'soft rock']
The Band Of The Black Watch|0rmOHKGZm4GoleKbmm4ryl|[]
Waylon|5iuXjsXsTXs8lwmqzsF6dZ|['dutch pop', 'dutch rock']
Larry Santos|1NC7ffVNItOILMCj1vw2cB|[]
Maxine Nightingale|6jQ9UtYXqNfVnPkrH1Xxwi|[]
John Miles|16okCG5QlGiQ6fRr30H10t|[]
Peter Frampton|0543y7yrvny4KymoaneT4W|['album rock', 'art rock', 'blues-rock', 'british blues', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'southern rock', 'symphonic rock']
Michel Polnareff|7aKldvGENbL4bj8TCWHuhT|['cabaret', 'chanson', 'french pop', 'french rock', 'ye ye']
